Forest,BurnType,TakedownDate,TrapType,TreeNumber,TimePoint,TrapDestroyed,VialNumber,LabelCode,PrelimID,Order,Count,Family,LifeStage,SubfamilyOrTribe,Superfamily,Genus,Specimen ID,Guild,Sex,det,Preservation,Notes,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",bark beetles (5 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",bark beetles (5 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",bark beetles (5 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",bark beetles (5 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",bark beetles (5 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",black cerambycid with yellow markings,Coleoptera,1,Cerambycidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",brown cerambycids with paler markings on elytra (5 total),Coleoptera,1,Cerambycidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",brown cerambycids with paler markings on elytra (5 total),Coleoptera,1,Cerambycidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",brown cerambycids with paler markings on elytra (5 total),Coleoptera,1,Cerambycidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",brown cerambycids with paler markings on elytra (5 total),Coleoptera,1,Cerambycidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",brown cerambycids with paler markings on elytra (5 total),Coleoptera,1,Cerambycidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",tan scarab,Coleoptera,1,Scarabaeidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",large brown elaterids (9 total),Coleoptera,1,Elateridae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",large brown elaterids (9 total),Coleoptera,1,Elateridae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",large brown elaterids (9 total),Coleoptera,1,Elateridae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",large brown elaterids (9 total),Coleoptera,1,Elateridae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",large brown elaterids (9 total),Coleoptera,1,Elateridae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",large brown elaterids (9 total),Coleoptera,1,Elateridae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",large brown elaterids (9 total),Coleoptera,1,Elateridae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",large brown elaterids (9 total),Coleoptera,1,Elateridae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",large brown elaterids (9 total),Coleoptera,1,Elateridae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",mid-size elaterids (14 total),Coleoptera,1,Elateridae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",mid-size elaterids (14 total),Coleoptera,1,Elateridae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",mid-size elaterids (14 total),Coleoptera,1,Elateridae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",mid-size elaterids (14 total),Coleoptera,1,Elateridae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",mid-size elaterids (14 total),Coleoptera,1,Elateridae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",mid-size elaterids (14 total),Coleoptera,1,Elateridae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",mid-size elaterids (14 total),Coleoptera,1,Elateridae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",mid-size elaterids (14 total),Coleoptera,1,Elateridae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",mid-size elaterids (14 total),Coleoptera,1,Elateridae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",mid-size elaterids (14 total),Coleoptera,1,Elateridae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",mid-size elaterids (14 total),Coleoptera,1,Elateridae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",mid-size elaterids (14 total),Coleoptera,1,Elateridae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",mid-size elaterids (14 total),Coleoptera,1,Elateridae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",mid-size elaterids (14 total),Coleoptera,1,Elateridae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",orange lady beetle with black spots,Coleoptera,1,Coccinellidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",compact mottled black weevils (3 total),Coleoptera,1,Curculionidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",compact mottled black weevils (3 total),Coleoptera,1,Curculionidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",compact mottled black weevils (3 total),Coleoptera,1,Curculionidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1","tan, hairy weevil with very long snout, probably acorn weevil, genus Curculio",Coleoptera,1,Curculionidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1","dark green, shiny buprestids with a pair of lighter green longitudinal stripes(6 total), maybe Agrilus bilineatus or Agrilus carpini",Coleoptera,1,Buprestidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1","dark green, shiny buprestids with a pair of lighter green longitudinal stripes(6 total), maybe Agrilus bilineatus or Agrilus carpini",Coleoptera,1,Buprestidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1","dark green, shiny buprestids with a pair of lighter green longitudinal stripes(6 total), maybe Agrilus bilineatus or Agrilus carpini",Coleoptera,1,Buprestidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1","dark green, shiny buprestids with a pair of lighter green longitudinal stripes(6 total), maybe Agrilus bilineatus or Agrilus carpini",Coleoptera,1,Buprestidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1","dark green, shiny buprestids with a pair of lighter green longitudinal stripes(6 total), maybe Agrilus bilineatus or Agrilus carpini",Coleoptera,1,Buprestidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1","dark green, shiny buprestids with a pair of lighter green longitudinal stripes(6 total), maybe Agrilus bilineatus or Agrilus carpini",Coleoptera,1,Buprestidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1","tan tenebrionids, maybe Isomera sericea (12 total)",Coleoptera,1,Tenebrionidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1","tan tenebrionids, maybe Isomera sericea (12 total)",Coleoptera,1,Tenebrionidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1","tan tenebrionids, maybe Isomera sericea (12 total)",Coleoptera,1,Tenebrionidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1","tan tenebrionids, maybe Isomera sericea (12 total)",Coleoptera,1,Tenebrionidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1","tan tenebrionids, maybe Isomera sericea (12 total)",Coleoptera,1,Tenebrionidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1","tan tenebrionids, maybe Isomera sericea (12 total)",Coleoptera,1,Tenebrionidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1","tan tenebrionids, maybe Isomera sericea (12 total)",Coleoptera,1,Tenebrionidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1","tan tenebrionids, maybe Isomera sericea (12 total)",Coleoptera,1,Tenebrionidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1","tan tenebrionids, maybe Isomera sericea (12 total)",Coleoptera,1,Tenebrionidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1","tan tenebrionids, maybe Isomera sericea (12 total)",Coleoptera,1,Tenebrionidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1","tan tenebrionids, maybe Isomera sericea (12 total)",Coleoptera,1,Tenebrionidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1","tan tenebrionids, maybe Isomera sericea (12 total)",Coleoptera,1,Tenebrionidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1","dark lampyrids with no visible light organ, head concealed by pronotum (2 total)",Coleoptera,1,Lampyridae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1","dark lampyrids with no visible light organ, head concealed by pronotum (2 total)",Coleoptera,1,Lampyridae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",black mordellid,Coleoptera,1,Mordellidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",mottled brown and dark mordellid,Coleoptera,1,Mordellidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1","lampyrid-mimicing cantharid, maybe genus Podabrus",Coleoptera,1,Cantharidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1","large cryptophagid, probs genus Antherophagus",Coleoptera,1,Cryptophagidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",large brown ptinid,Coleoptera,1,Ptinidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",probs Dircaea liturata,Coleoptera,1,Melandryidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1","scirtid with yellow pronotum and black elytra, bulging eyes, no tarsi heart-shaped like coccinellids would have",Coleoptera,1,Scirtidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1","pale yellow chrysomelid with dark spots and markings, maybe subfamily Cryptocephalinae",Coleoptera,1,Chrysomelidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"separate vial - besf, CV21, 2025-7-3",possibly Cnestus mutilatus ,Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",small brown throscids (6 total),Coleoptera,1,Throscidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",small brown throscids (6 total),Coleoptera,1,Throscidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",small brown throscids (6 total),Coleoptera,1,Throscidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",small brown throscids (6 total),Coleoptera,1,Throscidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",small brown throscids (6 total),Coleoptera,1,Throscidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",small brown throscids (6 total),Coleoptera,1,Throscidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",small black eucnemids (4 total),Coleoptera,1,Eucnemidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",small black eucnemids (4 total),Coleoptera,1,Eucnemidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",small black eucnemids (4 total),Coleoptera,1,Eucnemidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",small black eucnemids (4 total),Coleoptera,1,Eucnemidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",small brown eucnemid,Coleoptera,1,Eucnemidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",black nitidulids with compact shape (11 total),Coleoptera,1,Nitidulidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",black nitidulids with compact shape (11 total),Coleoptera,1,Nitidulidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",black nitidulids with compact shape (11 total),Coleoptera,1,Nitidulidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",black nitidulids with compact shape (11 total),Coleoptera,1,Nitidulidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",black nitidulids with compact shape (11 total),Coleoptera,1,Nitidulidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",black nitidulids with compact shape (11 total),Coleoptera,1,Nitidulidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",black nitidulids with compact shape (11 total),Coleoptera,1,Nitidulidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",black nitidulids with compact shape (11 total),Coleoptera,1,Nitidulidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",black nitidulids with compact shape (11 total),Coleoptera,1,Nitidulidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",black nitidulids with compact shape (11 total),Coleoptera,1,Nitidulidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",black nitidulids with compact shape (11 total),Coleoptera,1,Nitidulidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1","small, slim, brown staphs (7 total)",Coleoptera,1,Staphylinidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1","small, slim, brown staphs (7 total)",Coleoptera,1,Staphylinidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1","small, slim, brown staphs (7 total)",Coleoptera,1,Staphylinidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1","small, slim, brown staphs (7 total)",Coleoptera,1,Staphylinidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1","small, slim, brown staphs (7 total)",Coleoptera,1,Staphylinidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1","small, slim, brown staphs (7 total)",Coleoptera,1,Staphylinidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1","small, slim, brown staphs (7 total)",Coleoptera,1,Staphylinidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",tear shaped staphs,Coleoptera,1,Staphylinidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",mordellid with tan head and pronotum and black body and elytra,Coleoptera,1,Mordellidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",tan latridiids (2 total),Coleoptera,1,Latridiidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",tan latridiids (2 total),Coleoptera,1,Latridiidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",small tan corylophid,Coleoptera,1,Corylophidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",tiny black corylophidae,Coleoptera,1,Corylophidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",silvanid,Coleoptera,1,Silvanidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",smal brown ptinid,Coleoptera,1,Ptinidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1","smaller, tiny brown ptinid",Coleoptera,1,Ptinidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1",compact black nitidulid,Coleoptera,1,Nitidulidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1","tan pronotum, dark brown elytra, square-ish filiform antennae, pseudotetratmerous with heart-shaped 3rd tarsomeres, bifid claws",Coleoptera,1,Chrysomelidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,21,1,no,1,"besf, CV21, 2025-7-3, Vial 1","Hard ID. Actually a dermestid-looking ptinid. Maybe genus Caenocara. NOT a black dermestid with furry setae. Median ocellus was not visible, but every other trait is that of a dermestid. Highly compact body with appendages fitting into notches on body. 5-5-5 tarsi.",Coleoptera,1,Ptinidae,"THIS MAY BE A PTINID, NOT A DERMESTID",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,29,1,no,1,"besf, CV29, 2025-7-3, Vial 1","tan tenebrionids, maybe Isomera sericea (3 total)",Coleoptera,1,Tenebrionidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,29,1,no,1,"besf, CV29, 2025-7-3, Vial 1","tan tenebrionids, maybe Isomera sericea (3 total)",Coleoptera,1,Tenebrionidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,29,1,no,1,"besf, CV29, 2025-7-3, Vial 1","headless tan tenebrionids, maybe Isomera sericea (3 total)",Coleoptera,1,Tenebrionidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,29,1,no,1,"besf, CV29, 2025-7-3, Vial 1","large orange and black nitidulid, probs genus Glischrochilus",Coleoptera,1,Nitidulidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,29,1,no,1,"besf, CV29, 2025-7-3, Vial 1","dark lampyrids with no visible light organ, head covered by pronotum (3 total)",Coleoptera,1,Lampyridae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,29,1,no,1,"besf, CV29, 2025-7-3, Vial 1","dark lampyrids with no visible light organ, head covered by pronotum (3 total)",Coleoptera,1,Lampyridae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,29,1,no,1,"besf, CV29, 2025-7-3, Vial 1","dark lampyrids with no visible light organ, head covered by pronotum (3 total)",Coleoptera,1,Lampyridae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,29,1,no,1,"besf, CV29, 2025-7-3, Vial 1",smaller lampyrid with visible light organ,Coleoptera,1,Lampyridae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,29,1,no,1,"besf, CV29, 2025-7-3, Vial 1",large brown elaterid,Coleoptera,1,Elateridae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,29,1,no,1,"besf, CV29, 2025-7-3, Vial 1","dark lycids, square cells clearly visible in elytra and pectinate antennae (2 total)",Coleoptera,1,Lycidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,29,1,no,1,"besf, CV29, 2025-7-3, Vial 1","dark lycids, square cells clearly visible in elytra and pectinate antennae (2 total)",Coleoptera,1,Lycidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,29,1,no,1,"besf, CV29, 2025-7-3, Vial 1",mid-size dark brown nitidulid that I would have called a kateretid earlier on. Large terminal ventrite,Coleoptera,1,Nitidulidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,29,1,no,1,"besf, CV29, 2025-7-3, Vial 1",dark mordellids (8 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,29,1,no,1,"besf, CV29, 2025-7-3, Vial 1",dark mordellids (8 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,29,1,no,1,"besf, CV29, 2025-7-3, Vial 1",dark mordellids (8 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,29,1,no,1,"besf, CV29, 2025-7-3, Vial 1",dark mordellids (8 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,29,1,no,1,"besf, CV29, 2025-7-3, Vial 1",dark mordellids (8 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,29,1,no,1,"besf, CV29, 2025-7-3, Vial 1",dark mordellids (8 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,29,1,no,1,"besf, CV29, 2025-7-3, Vial 1",dark mordellids (8 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,29,1,no,1,"besf, CV29, 2025-7-3, Vial 1",dark mordellids (8 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,29,1,no,1,"besf, CV29, 2025-7-3, Vial 1","large cryptophagid, probs genus Antherophagus",Coleoptera,1,Cryptophagidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,29,1,no,1,"besf, CV29, 2025-7-3, Vial 1",bark beetles (20 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
besf,medium,2025-07-03,clear vane,29,1,no,1,"besf, CV29, 2025-7-3, Vial 1",bark beetles (20 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
